dataset,sequence_identity,num_clusters,sample,assembler,coverage,read_type
Fold11_200x_PE_samples_PLASS,0.7,55286,Fold11,PLASS,200,PE
Fold11_200x_PE_samples_PLASS,0.6,51496,Fold11,PLASS,200,PE
Fold11_200x_PE_samples_PLASS,0.6,51496,Fold11,PLASS,200,PE
Fold11_200x_PE_samples_PLASS,0.6,51496,Fold11,PLASS,200,PE
Fold11_200x_PE_samples_PLASS,0.6,51496,Fold11,PLASS,200,PE
Fold11_200x_PE_samples_PLASS,0.6,51496,Fold11,PLASS,200,PE
Fold11_200x_PE_samples_PLASS,0.6,51496,Fold11,PLASS,200,PE
Fold11_200x_PE_samples_PLASS,0.6,51496,Fold11,PLASS,200,PE
Fold11_200x_PE_samples_PLASS,0.6,51496,Fold11,PLASS,200,PE
Fold11_200x_PE_samples_PLASS,0.6,51496,Fold11,PLASS,200,PE
Fold11_200x_PE_samples_PLASS,0.6,51496,Fold11,PLASS,200,PE
Fold11_200x_PE_samples_PLASS,0.6,51496,Fold11,PLASS,200,PE
Fold11_200x_PE_samples_PLASS,0.6,51496,Fold11,PLASS,200,PE
Fold11_200x_PE_samples_PLASS,0.6,51496,Fold11,PLASS,200,PE
Fold11_200x_PE_samples_PLASS,0.6,51496,Fold11,PLASS,200,PE
Fold11_200x_PE_samples_PLASS,0.6,51496,Fold11,PLASS,200,PE
Fold11_200x_PE_samples_PLASS,0.5,46536,Fold11,PLASS,200,PE
Fold11_200x_PE_samples_PLASS,0.5,46536,Fold11,PLASS,200,PE
Fold11_200x_PE_samples_PLASS,0.5,46536,Fold11,PLASS,200,PE
Fold11_200x_PE_samples_PLASS,0.5,46536,Fold11,PLASS,200,PE
Fold11_200x_PE_samples_PLASS,0.5,46536,Fold11,PLASS,200,PE
Fold11_200x_PE_samples_PLASS,0.5,46536,Fold11,PLASS,200,PE
Fold11_200x_PE_samples_PLASS,0.5,46536,Fold11,PLASS,200,PE
Fold11_200x_PE_samples_PLASS,0.5,46536,Fold11,PLASS,200,PE
Fold11_200x_PE_samples_PLASS,0.5,46536,Fold11,PLASS,200,PE
Fold11_200x_PE_samples_PLASS,0.5,46536,Fold11,PLASS,200,PE
Fold11_200x_PE_samples_PLASS,0.5,46536,Fold11,PLASS,200,PE
Fold11_200x_PE_samples_PLASS,0.5,46536,Fold11,PLASS,200,PE
Fold11_200x_PE_samples_PLASS,0.5,46536,Fold11,PLASS,200,PE
Fold11_200x_PE_samples_PLASS,0.5,46536,Fold11,PLASS,200,PE
Fold11_200x_PE_samples_PLASS,0.5,46536,Fold11,PLASS,200,PE
Fold11_200x_PE_samples_RNABLOOM,1,2338,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,1,2338,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,1,2338,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,1,2338,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,1,2338,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,1,2338,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,1,2338,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,1,2338,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,1,2338,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,1,2338,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,1,2338,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,1,2338,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,1,2338,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,1,2338,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,1,2338,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.99,2247,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.99,2247,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.99,2247,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.99,2247,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.99,2247,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.99,2247,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.99,2247,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.99,2247,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.99,2247,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.99,2247,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.99,2247,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.99,2247,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.99,2247,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.99,2247,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.99,2247,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.98,2144,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.98,2144,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.98,2144,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.98,2144,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.98,2144,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.98,2144,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.98,2144,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.98,2144,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.98,2144,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.98,2144,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.98,2144,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.98,2144,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.98,2144,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.98,2144,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.98,2144,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.97,2014,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.97,2014,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.97,2014,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.97,2014,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.97,2014,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.97,2014,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.97,2014,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.97,2014,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.97,2014,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.97,2014,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.97,2014,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.97,2014,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.97,2014,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.97,2014,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.97,2014,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.96,1901,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.96,1901,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.96,1901,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.96,1901,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.96,1901,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.96,1901,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.96,1901,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.96,1901,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.96,1901,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.96,1901,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.96,1901,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.96,1901,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.96,1901,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.96,1901,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.96,1901,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.95,1828,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.95,1828,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.95,1828,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.95,1828,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.95,1828,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.95,1828,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.95,1828,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.95,1828,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.95,1828,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.95,1828,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.95,1828,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.95,1828,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.95,1828,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.95,1828,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.95,1828,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.94,1780,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.94,1780,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.94,1780,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.94,1780,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.94,1780,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.94,1780,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.94,1780,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.94,1780,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.94,1780,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.94,1780,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.94,1780,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.94,1780,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.94,1780,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.94,1780,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.94,1780,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.93,1740,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.93,1740,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.93,1740,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.93,1740,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.93,1740,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.93,1740,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.93,1740,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.93,1740,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.93,1740,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.93,1740,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.93,1740,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.93,1740,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.93,1740,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.93,1740,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.93,1740,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.92,1696,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.92,1696,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.92,1696,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.92,1696,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.92,1696,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.92,1696,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.92,1696,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.92,1696,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.92,1696,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.92,1696,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.92,1696,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.92,1696,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.92,1696,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.92,1696,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.92,1696,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.91,1662,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.91,1662,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.91,1662,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.91,1662,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.91,1662,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.91,1662,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.91,1662,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.91,1662,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.91,1662,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.91,1662,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.91,1662,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.91,1662,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.91,1662,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.91,1662,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.91,1662,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.9,1631,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.9,1631,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.9,1631,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.9,1631,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.9,1631,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.9,1631,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.9,1631,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.9,1631,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.9,1631,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.9,1631,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.9,1631,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.9,1631,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.9,1631,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.9,1631,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.9,1631,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.8,1268,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.8,1268,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.8,1268,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.8,1268,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.8,1268,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.8,1268,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.8,1268,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.8,1268,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.8,1268,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.8,1268,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.8,1268,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.8,1268,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.8,1268,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.8,1268,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.8,1268,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.7,958,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.7,958,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.7,958,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.7,958,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.7,958,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.7,958,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.7,958,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.7,958,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.7,958,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.7,958,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.7,958,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.7,958,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.7,958,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.7,958,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.7,958,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.6,827,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.6,827,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.6,827,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.6,827,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.6,827,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.6,827,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.6,827,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.6,827,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.6,827,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.6,827,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.6,827,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.6,827,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.6,827,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.6,827,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.6,827,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.5,653,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.5,653,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.5,653,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.5,653,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.5,653,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.5,653,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.5,653,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.5,653,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.5,653,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.5,653,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.5,653,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.5,653,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.5,653,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.5,653,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_RNABLOOM,0.5,653,Fold11,RNABLOOM,200,PE
Fold11_200x_PE_samples_SOAPDENOVO,1,701,Fold11,SOAPDENOVO,200,PE
Fold11_200x_PE_samples_SOAPDENOVO,1,701,Fold11,SOAPDENOVO,200,PE
Fold11_200x_PE_samples_SOAPDENOVO,1,701,Fold11,SOAPDENOVO,200,PE
Fold11_200x_PE_samples_SOAPDENOVO,1,701,Fold11,SOAPDENOVO,200,PE
Fold11_200x_PE_samples_SOAPDENOVO,1,701,Fold11,SOAPDENOVO,200,PE
Fold11_200x_PE_samples_SOAPDENOVO,1,701,Fold11,SOAPDENOVO,200,PE
Fold11_200x_PE_samples_SOAPDENOVO,1,701,Fold11,SOAPDENOVO,200,PE
Fold11_200x_PE_samples_SOAPDENOVO,1,701,Fold11,SOAPDENOVO,200,PE
Fold11_200x_PE_samples_SOAPDENOVO,1,701,Fold11,SOAPDENOVO,200,PE
Fold11_200x_PE_samples_SOAPDENOVO,1,701,Fold11,SOAPDENOVO,200,PE
Fold11_200x_PE_samples_SOAPDENOVO,1,701,Fold11,SOAPDENOVO,200,PE
Fold11_200x_PE_samples_SOAPDENOVO,1,701,Fold11,SOAPDENOVO,200,PE
Fold11_200x_PE_samples_SOAPDENOVO,1,701,Fold11,SOAPDENOVO,200,PE
Fold11_200x_PE_samples_SOAPDENOVO,1,701,Fold11,SOAPDENOVO,200,PE
Fold11_200x_PE_samples_SOAPDENOVO,1,701,Fold11,SOAPDENOVO,200,PE
Fold11_200x_PE_samples_SOAPDENOVO,0.99,701,Fold11,SOAPDENOVO,200,PE
Fold11_200x_PE_samples_SOAPDENOVO,0.99,701,Fold11,SOAPDENOVO,200,PE
Fold11_200x_PE_samples_SOAPDENOVO,0.99,701,Fold11,SOAPDENOVO,200,PE
Fold11_200x_PE_samples_SOAPDENOVO,0.99,701,Fold11,SOAPDENOVO,200,PE
Fold11_200x_PE_samples_SOAPDENOVO,0.99,701,Fold11,SOAPDENOVO,200,PE
Fold11_200x_PE_samples_SOAPDENOVO,0.99,701,Fold11,SOAPDENOVO,200,PE
Fold11_200x_PE_samples_SOAPDENOVO,0.99,701,Fold11,SOAPDENOVO,200,PE
Fold11_200x_PE_samples_SOAPDENOVO,0.99,701,Fold11,SOAPDENOVO,200,PE
Fold11_200x_PE_samples_SOAPDENOVO,0.99,701,Fold11,SOAPDENOVO,200,PE
Fold11_200x_PE_samples_SOAPDENOVO,0.99,701,Fold11,SOAPDENOVO,200,PE
Fold11_200x_PE_samples_SOAPDENOVO,0.99,701,Fold11,SOAPDENOVO,200,PE
Fold11_200x_PE_samples_SOAPDENOVO,0.99,701,Fold11,SOAPDENOVO,200,PE
Fold11_200x_PE_samples_SOAPDENOVO,0.99,701,Fold11,SOAPDENOVO,200,PE
Fold11_200x_PE_samples_SOAPDENOVO,0.99,701,Fold11,SOAPDENOVO,200,PE
Fold11_200x_PE_samples_SOAPDENOVO,0.99,701,Fold11,SOAPDENOVO,200,PE
Fold11_200x_PE_samples_SOAPDENOVO,0.98,701,Fold11,SOAPDENOVO,200,PE
Fold11_200x_PE_samples_SOAPDENOVO,0.98,701,Fold11,SOAPDENOVO,200,PE
Fold11_200x_PE_samples_SOAPDENOVO,0.98,701,Fold11,SOAPDENOVO,200,PE
Fold11_200x_PE_samples_SOAPDENOVO,0.98,701,Fold11,SOAPDENOVO,200,PE
Fold11_200x_PE_samples_SOAPDENOVO,0.98,701,Fold11,SOAPDENOVO,200,PE
Fold11_200x_PE_samples_SOAPDENOVO,0.98,701,Fold11,SOAPDENOVO,200,PE
Fold11_200x_PE_samples_SOAPDENOVO,0.98,701,Fold11,SOAPDENOVO,200,PE
Fold11_200x_PE_samples_SOAPDENOVO,0.98,701,Fold11,SOAPDENOVO,200,PE
Fold11_200x_PE_samples_SOAPDENOVO,0.98,701,Fold11,SOAPDENOVO,200,PE
Fold11_200x_PE_samples_SOAPDENOVO,0.98,701,Fold11,SOAPDENOVO,200,PE
Fold11_200x_PE_samples_SOAPDENOVO,0.98,701,Fold11,SOAPDENOVO,200,PE
Fold11_200x_PE_samples_SOAPDENOVO,0.98,701,Fold11,SOAPDENOVO,200,PE
Fold11_200x_PE_samples_SOAPDENOVO,0.98,701,Fold11,SOAPDENOVO,200,PE
Fold11_200x_PE_samples_SOAPDENOVO,0.98,701,Fold11,SOAPDENOVO,200,PE
